date,sport,home_team,away_team,bet_type,pick,bookmaker,odds,confidence,stake,result,profit,line
2026-03-17,soccer_epl,Brentford,Everton,spread,Everton,BetOnline.ag,-101,3/5,100,Pending,0.0,0.25
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,spread,Brighton and Hove Albion,MyBookie.ag,-129,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,spread,Burnley,MyBookie.ag,-107,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,spread,Brighton and Hove Albion,Bovada,-122,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,spread,Burnley,Bovada,102,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,spread,Brighton and Hove Albion,BetOnline.ag,-118,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,spread,Burnley,BetOnline.ag,102,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,spread,Brighton and Hove Albion,LowVig.ag,-118,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Burnley,Brighton and Hove Albion,spread,Burnley,LowVig.ag,102,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,spread,Crystal Palace,MyBookie.ag,-190,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,spread,Newcastle United,MyBookie.ag,135,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,spread,Crystal Palace,Bovada,105,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,spread,Newcastle United,Bovada,-125,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,spread,Crystal Palace,LowVig.ag,109,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,spread,Newcastle United,LowVig.ag,-125,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,spread,Crystal Palace,BetOnline.ag,109,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Crystal Palace,Newcastle United,spread,Newcastle United,BetOnline.ag,-125,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Liverpool,Fulham,spread,Fulham,MyBookie.ag,-176,3/5,100,Pending,0.0,1.5
2026-03-17,soccer_epl,Liverpool,Fulham,spread,Liverpool,MyBookie.ag,126,3/5,100,Pending,0.0,-1.5
2026-03-17,soccer_epl,Liverpool,Fulham,spread,Fulham,Bovada,102,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Liverpool,Fulham,spread,Liverpool,Bovada,-122,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Liverpool,Fulham,spread,Fulham,LowVig.ag,105,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Liverpool,Fulham,spread,Liverpool,LowVig.ag,-121,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Liverpool,Fulham,spread,Fulham,BetOnline.ag,105,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Liverpool,Fulham,spread,Liverpool,BetOnline.ag,-121,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,spread,Sunderland,MyBookie.ag,-202,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,spread,Tottenham Hotspur,MyBookie.ag,143,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,spread,Sunderland,Bovada,-108,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,spread,Tottenham Hotspur,Bovada,-112,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,spread,Sunderland,LowVig.ag,-105,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,spread,Tottenham Hotspur,LowVig.ag,-111,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,spread,Sunderland,BetOnline.ag,-105,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Sunderland,Tottenham Hotspur,spread,Tottenham Hotspur,BetOnline.ag,-111,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Chelsea,Manchester City,spread,Chelsea,MyBookie.ag,-179,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Chelsea,Manchester City,spread,Manchester City,MyBookie.ag,128,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Chelsea,Manchester City,spread,Chelsea,Bovada,105,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Chelsea,Manchester City,spread,Manchester City,Bovada,-125,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Chelsea,Manchester City,spread,Chelsea,BetOnline.ag,107,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Chelsea,Manchester City,spread,Manchester City,BetOnline.ag,-123,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Chelsea,Manchester City,spread,Chelsea,LowVig.ag,107,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Chelsea,Manchester City,spread,Manchester City,LowVig.ag,-123,3/5,100,Pending,0.0,0.0
2026-03-17,soccer_epl,Manchester United,Leeds United,spread,Leeds United,MyBookie.ag,124,3/5,100,Pending,0.0,0.5
2026-03-17,soccer_epl,Manchester United,Leeds United,spread,Manchester United,MyBookie.ag,-173,3/5,100,Pending,0.0,-0.5
2026-03-17,soccer_epl,Manchester United,Leeds United,spread,Leeds United,Bovada,-125,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Manchester United,Leeds United,spread,Manchester United,Bovada,105,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Manchester United,Leeds United,spread,Leeds United,BetOnline.ag,-122,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Manchester United,Leeds United,spread,Manchester United,BetOnline.ag,106,3/5,100,Pending,0.0,-1.0
2026-03-17,soccer_epl,Manchester United,Leeds United,spread,Leeds United,LowVig.ag,-122,3/5,100,Pending,0.0,1.0
2026-03-17,soccer_epl,Manchester United,Leeds United,spread,Manchester United,LowVig.ag,106,3/5,100,Pending,0.0,-1.0
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,FanDuel,-108,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,FanDuel,-112,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,DraftKings,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,DraftKings,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,MyBookie.ag,-110,3/5,100,Pending,0.0,234.0
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,MyBookie.ag,-110,3/5,100,Pending,0.0,234.0
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,BetRivers,-110,3/5,100,Pending,0.0,234.0
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,BetRivers,-112,3/5,100,Pending,0.0,234.0
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,LowVig.ag,-107,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,LowVig.ag,-107,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,BetOnline.ag,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,BetOnline.ag,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,BetUS,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,BetUS,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,BetMGM,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,BetMGM,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Over,Bovada,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Charlotte Hornets,Miami Heat,total,Under,Bovada,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,FanDuel,-108,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,FanDuel,-112,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,BetOnline.ag,-110,3/5,100,Pending,0.0,233.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,BetOnline.ag,-110,3/5,100,Pending,0.0,233.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,BetUS,-110,3/5,100,Pending,0.0,233.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,BetUS,-110,3/5,100,Pending,0.0,233.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,LowVig.ag,-107,3/5,100,Pending,0.0,233.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,LowVig.ag,-107,3/5,100,Pending,0.0,233.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,DraftKings,-105,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,DraftKings,-115,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,BetMGM,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,BetMGM,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,BetRivers,-110,3/5,100,Pending,0.0,234.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,BetRivers,-113,3/5,100,Pending,0.0,234.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,MyBookie.ag,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,MyBookie.ag,-110,3/5,100,Pending,0.0,233.5
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Over,Bovada,-110,3/5,100,Pending,0.0,233.0
2026-03-17,basketball_nba,Washington Wizards,Detroit Pistons,total,Under,Bovada,-110,3/5,100,Pending,0.0,233.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,FanDuel,-110,3/5,100,Pending,0.0,223.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,FanDuel,-110,3/5,100,Pending,0.0,223.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,LowVig.ag,-107,3/5,100,Pending,0.0,223.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,LowVig.ag,-107,3/5,100,Pending,0.0,223.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,BetOnline.ag,-110,3/5,100,Pending,0.0,223.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,BetOnline.ag,-110,3/5,100,Pending,0.0,223.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,DraftKings,-115,3/5,100,Pending,0.0,222.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,DraftKings,-105,3/5,100,Pending,0.0,222.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,BetUS,-110,3/5,100,Pending,0.0,223.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,BetUS,-110,3/5,100,Pending,0.0,223.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,BetRivers,-112,3/5,100,Pending,0.0,223.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,BetRivers,-112,3/5,100,Pending,0.0,223.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,Bovada,-110,3/5,100,Pending,0.0,224.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,Bovada,-110,3/5,100,Pending,0.0,224.0
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,MyBookie.ag,-110,3/5,100,Pending,0.0,223.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,MyBookie.ag,-110,3/5,100,Pending,0.0,223.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Over,BetMGM,-105,3/5,100,Pending,0.0,223.5
2026-03-17,basketball_nba,Orlando Magic,Oklahoma City Thunder,total,Under,BetMGM,-115,3/5,100,Pending,0.0,223.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,FanDuel,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,FanDuel,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,MyBookie.ag,-110,3/5,100,Pending,0.0,222.0
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,MyBookie.ag,-110,3/5,100,Pending,0.0,222.0
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,DraftKings,-115,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,DraftKings,-105,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,BetRivers,-112,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,BetRivers,-112,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,LowVig.ag,-113,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,LowVig.ag,-102,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,BetOnline.ag,-115,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,BetOnline.ag,-105,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,BetUS,-110,3/5,100,Pending,0.0,222.0
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,BetUS,-110,3/5,100,Pending,0.0,222.0
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,BetMGM,-105,3/5,100,Pending,0.0,222.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,BetMGM,-110,3/5,100,Pending,0.0,222.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Over,Bovada,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,New York Knicks,Indiana Pacers,total,Under,Bovada,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,FanDuel,-110,3/5,100,Pending,0.0,228.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,FanDuel,-110,3/5,100,Pending,0.0,228.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,DraftKings,-105,3/5,100,Pending,0.0,229.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,DraftKings,-115,3/5,100,Pending,0.0,229.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,BetRivers,-110,3/5,100,Pending,0.0,229.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,BetRivers,-113,3/5,100,Pending,0.0,229.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,LowVig.ag,-105,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,LowVig.ag,-109,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,BetOnline.ag,-108,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,BetOnline.ag,-112,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,BetUS,-110,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,BetUS,-110,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,BetMGM,-105,3/5,100,Pending,0.0,229.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,BetMGM,-115,3/5,100,Pending,0.0,229.5
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,Bovada,-110,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,Bovada,-110,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Over,MyBookie.ag,-110,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Milwaukee Bucks,Cleveland Cavaliers,total,Under,MyBookie.ag,-110,3/5,100,Pending,0.0,229.0
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,FanDuel,-114,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,FanDuel,-106,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,BetUS,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,BetUS,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,LowVig.ag,-113,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,LowVig.ag,-102,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,BetOnline.ag,-115,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,BetOnline.ag,-105,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,DraftKings,-115,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,DraftKings,-105,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,BetRivers,-113,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,BetRivers,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,BetMGM,-105,3/5,100,Pending,0.0,222.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,BetMGM,-115,3/5,100,Pending,0.0,222.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,MyBookie.ag,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,MyBookie.ag,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Over,Bovada,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Minnesota Timberwolves,Phoenix Suns,total,Under,Bovada,-110,3/5,100,Pending,0.0,221.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,FanDuel,-110,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,FanDuel,-110,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,DraftKings,-115,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,DraftKings,-105,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,LowVig.ag,-107,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,LowVig.ag,-107,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,BetOnline.ag,-110,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,BetOnline.ag,-110,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,BetRivers,-112,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,BetRivers,-112,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,BetUS,-110,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,BetUS,-110,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,BetMGM,-105,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,BetMGM,-115,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,Bovada,-110,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,Bovada,-110,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Over,MyBookie.ag,-110,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Denver Nuggets,Philadelphia 76ers,total,Under,MyBookie.ag,-110,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,FanDuel,-114,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,FanDuel,-106,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,BetOnline.ag,-105,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,BetOnline.ag,-115,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,LowVig.ag,-102,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,LowVig.ag,-113,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,BetUS,-110,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,BetUS,-110,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,DraftKings,-115,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,DraftKings,-105,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,BetMGM,-115,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,BetMGM,-105,3/5,100,Pending,0.0,235.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,MyBookie.ag,-110,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,MyBookie.ag,-110,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,BetRivers,-113,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,BetRivers,-109,3/5,100,Pending,0.0,236.0
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Over,Bovada,-110,3/5,100,Pending,0.0,236.5
2026-03-17,basketball_nba,Sacramento Kings,San Antonio Spurs,total,Under,Bovada,-110,3/5,100,Pending,0.0,236.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,BetRivers,-127,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,BetRivers,100,3/5,100,Pending,0.0,6.0
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,FanDuel,-102,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,FanDuel,-120,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,DraftKings,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,DraftKings,-115,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,BetMGM,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,BetMGM,-115,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,Bovada,-103,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,Bovada,-117,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,MyBookie.ag,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,MyBookie.ag,-116,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,LowVig.ag,-104,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,LowVig.ag,-112,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,BetOnline.ag,-104,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,BetOnline.ag,-112,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Over,BetUS,-105,3/5,100,Pending,0.0,6.5
2026-03-17,icehockey_nhl,Montréal Canadiens,Boston Bruins,total,Under,BetUS,-115,3/5,100,Pending,0.0,6.5
